"Condition_Status","Phase","Tg","Tx","Tl","Rc","Dmax","Tg_new","Tx_new","Tl_new","gamma","Trg","delta_Tx","MagpieData minimum Number","MagpieData maximum Number","MagpieData range Number","MagpieData mean Number","MagpieData avg_dev Number","MagpieData mode Number","MagpieData minimum MendeleevNumber","MagpieData maximum MendeleevNumber","MagpieData range MendeleevNumber","MagpieData mean MendeleevNumber","MagpieData avg_dev MendeleevNumber","MagpieData mode MendeleevNumber","MagpieData minimum AtomicWeight","MagpieData maximum AtomicWeight","MagpieData range AtomicWeight","MagpieData mean AtomicWeight","MagpieData avg_dev AtomicWeight","MagpieData mode AtomicWeight","MagpieData minimum MeltingT","MagpieData maximum MeltingT","MagpieData range MeltingT","MagpieData mean MeltingT","MagpieData avg_dev MeltingT","MagpieData mode MeltingT","MagpieData minimum Column","MagpieData maximum Column","MagpieData range Column","MagpieData mean Column","MagpieData avg_dev Column","MagpieData mode Column","MagpieData minimum Row","MagpieData maximum Row","MagpieData range Row","MagpieData mean Row","MagpieData avg_dev Row","MagpieData mode Row","MagpieData minimum CovalentRadius","MagpieData maximum CovalentRadius","MagpieData range CovalentRadius","MagpieData mean CovalentRadius","MagpieData avg_dev CovalentRadius","MagpieData mode CovalentRadius","MagpieData minimum Electronegativity","MagpieData maximum Electronegativity","MagpieData range Electronegativity","MagpieData mean Electronegativity","MagpieData avg_dev Electronegativity","MagpieData mode Electronegativity","MagpieData minimum NsValence","MagpieData range NsValence","MagpieData mean NsValence","MagpieData avg_dev NsValence","MagpieData mode NsValence","MagpieData maximum NpValence","MagpieData range NpValence","MagpieData mean NpValence","MagpieData avg_dev NpValence","MagpieData mode NpValence","MagpieData minimum NdValence","MagpieData maximum NdValence","MagpieData range NdValence","MagpieData mean NdValence","MagpieData avg_dev NdValence","MagpieData mode NdValence","MagpieData maximum NfValence","MagpieData range NfValence","MagpieData mean NfValence","MagpieData avg_dev NfValence","MagpieData mode NfValence","MagpieData minimum NValence","MagpieData maximum NValence","MagpieData range NValence","MagpieData mean NValence","MagpieData avg_dev NValence","MagpieData mode NValence","MagpieData maximum NsUnfilled","MagpieData range NsUnfilled","MagpieData mean NsUnfilled","MagpieData avg_dev NsUnfilled","MagpieData mode NsUnfilled","MagpieData maximum NpUnfilled","MagpieData range NpUnfilled","MagpieData mean NpUnfilled","MagpieData avg_dev NpUnfilled","MagpieData mode NpUnfilled","MagpieData minimum NdUnfilled","MagpieData maximum NdUnfilled","MagpieData range NdUnfilled","MagpieData mean NdUnfilled","MagpieData avg_dev NdUnfilled","MagpieData mode NdUnfilled","MagpieData maximum NfUnfilled","MagpieData range NfUnfilled","MagpieData mean NfUnfilled","MagpieData avg_dev NfUnfilled","MagpieData mode NfUnfilled","MagpieData minimum NUnfilled","MagpieData maximum NUnfilled","MagpieData range NUnfilled","MagpieData mean NUnfilled","MagpieData avg_dev NUnfilled","MagpieData mode NUnfilled","MagpieData minimum GSvolume_pa","MagpieData maximum GSvolume_pa","MagpieData range GSvolume_pa","MagpieData mean GSvolume_pa","MagpieData avg_dev GSvolume_pa","MagpieData mode GSvolume_pa","MagpieData maximum GSbandgap","MagpieData range GSbandgap","MagpieData mean GSbandgap","MagpieData avg_dev GSbandgap","MagpieData mode GSbandgap","MagpieData minimum GSmagmom","MagpieData maximum GSmagmom","MagpieData range GSmagmom","MagpieData mean GSmagmom","MagpieData avg_dev GSmagmom","MagpieData mode GSmagmom","MagpieData minimum SpaceGroupNumber","MagpieData maximum SpaceGroupNumber","MagpieData range SpaceGroupNumber","MagpieData mean SpaceGroupNumber","MagpieData avg_dev SpaceGroupNumber","MagpieData mode SpaceGroupNumber","0-norm","2-norm","3-norm","5-norm","7-norm","10-norm","avg s valence electrons","avg p valence electrons","avg d valence electrons","avg f valence electrons","frac s valence electrons","frac p valence electrons","frac d valence electrons","frac f valence electrons","max ionic char","avg ionic char","mixing_entropy_J_per_molK","VEC","num_elements","max_elem_fraction","min_elem_fraction","weighted_mean_atomic_number","weighted_std_atomic_number","weighted_mean_atomic_weight","weighted_std_atomic_weight","weighted_mean_electronegativity","weighted_std_electronegativity","atomic_size_mismatch_delta","weighted_mean_atomic_radius","weighted_std_atomic_radius","weighted_range_atomic_radius","weighted_mean_covalent_radius","weighted_std_covalent_radius","electronegativity_range","pairwise_weighted_absdiff_chi","Hmix_est_chi_sq","Hmix_final","Omega_parameter","weighted_mean_melting_point","weighted_std_melting_point","fraction_transition_metal","fraction_lanthanoid_actinoid","fraction_metal","atomic_mass_range"
"Valid","MMG",530,559,1231,,,,,,0.317433276547416,0.430544272948822,29,13,39,26,16.11,5.287,13,12,73,61,67.22,9.826,73,26.9815386,88.90585,61.9243114,34.16010971,12.203570887,26.9815386,933.47,1799,865.53,1059.1295,213.62115,933.47,3,13,10,11.97,1.751,13,3,5,2,3.23,0.391,3,121,190,69,126.77,10.1168,121,1.22,1.91,0.69,1.5992,0.060672,1.61,2,0,2,0,2,1,1,0.85,0.255,1,0,8,8,0.62,1.054,0,0,0,0,0,0,3,10,7,3.47,0.8742,3,0,0,0,0,0,5,5,4.25,1.275,5,0,9,9,0.88,1.496,0,0,0,0,0,0,2,9,7,5.13,0.6192,5,10.245,32.365,22.12,17.3181,2.407504,16.48,0,0,0,0,0,0,1.5484712,1.5484712,0.060739159,0.11297483574,0,194,225,31,221.9,5.58,225,4,0.855453096317969,0.850297473735911,0.850001376415844,0.850000008240025,0.850000000004678,2,0.85,0.62,0,0.576368876080692,0.244956772334294,0.178674351585014,0,0.112214394155631,0.004403918222751,4.72449762210254,11.47,4,0.85,0.02,16.11,3.27753760924265,34.16010971,7.62649255181679,1.5992,0.035743200080575,0.045341860206263,1.301,0.058989760128348,0.55,1.301,0.058989760128348,0.69,0.190824,0.07203744,0.07203744,69461.8632225019,1059.1295,127.402436137987,0.75,0,1,61.9243114
"Valid","MMG",551,617,1007,,,,,,0.39602053915276,0.547169811320755,66,13,57,44,16.38,5.8812,13,13,73,60,68.98,6.9948,73,26.9815386,138.90547,111.9239314,35.119479982,14.16001800468,26.9815386,933.47,1768,834.53,1010.8089,134.569686,933.47,3,13,10,12.24,1.3224,13,3,6,3,3.23,0.4002,3,121,207,86,125.58,8.1588,121,1.1,1.91,0.81,1.6079,0.05079,1.61,2,0,2,0,2,1,1,0.87,0.2262,1,0,8,8,0.67,1.1658,0,0,0,0,0,0,3,10,7,3.54,0.9936,3,0,0,0,0,0,5,5,4.35,1.131,5,0,9,9,0.63,1.0962,0,0,0,0,0,0,2,9,7,4.98,0.4368,5,10.245,36.8975,26.6525,17.006575,1.9890925,16.48,0,0,0,0,0,0,1.5484712,1.5484712,0.066693106,0.12271531504,0,194,225,31,222.83,4.03619999999999,225,4,0.873727646352111,0.870153669953162,0.870000381673451,0.870000001180045,0.870000000000246,2,0.87,0.67,0,0.564971751412429,0.245762711864407,0.189265536723164,0,0.151279196405111,0.004809417747213,4.30680612504847,11.54,4,0.87,0.02,16.38,3.64736767546131,35.119479982,8.90409012367317,1.6079,0.031723984522755,0.038604946456696,1.293,0.049916195768508,0.7,1.293,0.049916195768508,0.81,0.183156,0.07943436,0.07943436,54804.4695232479,1010.8089,81.8002231091671,0.75,0.25,1,111.9239314
"Valid","MMG",551,617,1009,,,,,,0.39551282051282,0.546085232903865,66,13,57,44,16.36,5.8464,13,13,73,60,68.92,7.0992,73,26.9815386,138.90547,111.9239314,35.124275882,14.16836287068,26.9815386,933.47,1768,834.53,1011.6089,135.961686,933.47,3,13,10,12.22,1.3572,13,3,6,3,3.23,0.4002,3,121,207,86,125.62,8.1684,121,1.1,1.91,0.81,1.6073,0.05073,1.61,2,0,2,0,2,1,1,0.87,0.2262,1,0,8,8,0.65,1.131,0,0,0,0,0,0,3,10,7,3.52,0.9568,3,0,0,0,0,0,5,5,4.35,1.131,5,0,9,9,0.65,1.131,0,0,0,0,0,0,2,9,7,5,0.4,5,10.245,36.8975,26.6525,17.005075,1.9892425,16.48,0,0,0,0,0,0,1.5484712,1.5484712,0.085754636,0.15778853024,0,194,225,31,222.21,5.07779999999999,225,4,0.873269717784832,0.87011140511985,0.870000180590659,0.870000000365334,0.870000000000042,2,0.87,0.65,0,0.568181818181818,0.247159090909091,0.184659090909091,0,0.151279196405111,0.004726440446499,4.39381666767543,11.52,4,0.87,0.04,16.36,3.61552775677355,35.124275882,8.88300379523854,1.6073,0.03024052172169,0.038584805365125,1.293,0.049890153337107,0.7,1.293,0.049890153337107,0.81,0.180996,0.07805484,0.07805484,56944.8870298353,1011.6089,80.2508677199079,0.75,0.25,1,111.9239314
"Valid","MMG",552,617,1011,,,,,,0.394753678822777,0.545994065281899,65,13,57,44,16.34,5.8116,13,13,73,60,68.86,7.2036,73,26.9815386,138.90547,111.9239314,35.129071782,14.17670773668,26.9815386,933.47,1768,834.53,1012.4089,137.353686,933.47,3,13,10,12.2,1.392,13,3,6,3,3.23,0.4002,3,121,207,86,125.66,8.1748,121,1.1,1.91,0.81,1.6067,0.05067,1.61,2,0,2,0,2,1,1,0.87,0.2262,1,0,8,8,0.63,1.0962,0,0,0,0,0,0,3,10,7,3.5,0.92,3,0,0,0,0,0,5,5,4.35,1.131,5,0,9,9,0.67,1.1658,0,0,0,0,0,0,2,9,7,5.02,0.398,5,10.245,36.8975,26.6525,17.003575,1.9893925,16.48,0,0,0,0,0,0,1.5484712,1.5484712,0.104816166,0.19286174544,0,194,225,31,221.59,6.0698,225,4,0.873727646352111,0.870153669953162,0.870000381673451,0.870000001180045,0.870000000000246,2,0.87,0.63,0,0.571428571428571,0.248571428571429,0.18,0,0.151279196405111,0.004643283166033,4.30680612504847,11.5,4,0.87,0.02,16.34,3.61112628413906,35.129071782,8.91238544230157,1.6067,0.030915944527056,0.038604946456696,1.293,0.049916195768508,0.7,1.293,0.049916195768508,0.81,0.17874,0.07667244,0.07667244,56868.5286592772,1012.4089,84.0129415884334,0.75,0.25,1,111.9239314
"Valid","MMG",554,620,1014,,,,,,0.395408163265306,0.546351084812623,66,13,57,44,16.54,6.0888,13,13,73,60,68.89,7.0692,73,26.9815386,138.90547,111.9239314,35.434200646,14.53857871912,26.9815386,933.47,1768,834.53,1018.3542,146.000824,933.47,3,13,10,12.22,1.3416,13,3,6,3,3.24,0.4128,3,121,207,86,125.59,8.1492,121,1.1,1.91,0.81,1.6112,0.053184,1.61,2,0,2,0,2,1,1,0.86,0.2408,1,0,8,8,0.76,1.3072,0,0,0,0,0,0,3,10,7,3.62,1.1284,3,0,0,0,0,0,5,5,4.3,1.204,5,0,9,9,0.64,1.1008,0,0,0,0,0,0,2,9,7,4.94,0.5092,5,10.245,36.8975,26.6525,16.945725,1.9951775,16.48,0,0,0,0,0,0,1.5484712,1.5484712,0.063116288,0.11487164416,0,194,225,31,223.14,3.49680000000001,225,4,0.86521673585293,0.860287446728928,0.860001312371298,0.860000007681146,0.860000000004211,2,0.86,0.76,0,0.552486187845304,0.237569060773481,0.209944751381215,0,0.151279196405111,0.005068982252598,4.38674616512294,11.62,4,0.86,0.01,16.54,3.76992887996577,35.434200646,9.11733981434648,1.6112,0.035114173548583,0.038856345731198,1.294,0.05028011137617,0.7,1.294,0.05028011137617,0.81,0.194184,0.08373024,0.08373024,53353.022534433,1018.3542,93.1908351539383,0.75,0.25,1,111.9239314
"Valid","MMG",554,620,1016,,,,,,0.394904458598726,0.545275590551181,66,13,57,44,16.52,6.0544,13,13,73,60,68.83,7.1724,73,26.9815386,138.90547,111.9239314,35.438996546,14.54682766712,26.9815386,933.47,1768,834.53,1019.1542,147.376824,933.47,3,13,10,12.2,1.376,13,3,6,3,3.24,0.4128,3,121,207,86,125.63,8.1592,121,1.1,1.91,0.81,1.6106,0.052092,1.61,2,0,2,0,2,1,1,0.86,0.2408,1,0,8,8,0.74,1.2728,0,0,0,0,0,0,3,10,7,3.6,1.092,3,0,0,0,0,0,5,5,4.3,1.204,5,0,9,9,0.66,1.1352,0,0,0,0,0,0,2,9,7,4.96,0.4728,5,10.245,36.8975,26.6525,16.944225,1.9953275,16.48,0,0,0,0,0,0,1.5484712,1.5484712,0.082177818,0.14956362876,0,194,225,31,222.52,4.56319999999999,225,4,0.864060183089118,0.860165823441551,0.860000407452402,0.860000001272075,0.860000000000273,2,0.86,0.74,0,0.555555555555556,0.238888888888889,0.205555555555556,0,0.151279196405111,0.004986977703456,4.60201913048112,11.6,4,0.86,0.03,16.52,3.71938283052444,35.438996546,9.06142198827764,1.6106,0.032250134511347,0.038808115964559,1.294,0.050217702058139,0.7,1.294,0.050217702058139,0.81,0.19212,0.08236656,0.08236656,56942.6126968668,1019.1542,88.4256496890196,0.75,0.25,1,111.9239314
"Valid","MMG",555,620,1018,,,,,,0.394151303242212,0.545186640471513,65,13,57,44,16.5,6.02,13,13,73,60,68.77,7.2756,73,26.9815386,138.90547,111.9239314,35.443792446,14.55507661512,26.9815386,933.47,1768,834.53,1019.9542,148.752824,933.47,3,13,10,12.18,1.4104,13,3,6,3,3.24,0.4128,3,121,207,86,125.67,8.166,121,1.1,1.91,0.81,1.61,0.051,1.61,2,0,2,0,2,1,1,0.86,0.2408,1,0,8,8,0.72,1.2384,0,0,0,0,0,0,3,10,7,3.58,1.0556,3,0,0,0,0,0,5,5,4.3,1.204,5,0,9,9,0.68,1.1696,0,0,0,0,0,0,2,9,7,4.98,0.4364,5,10.245,36.8975,26.6525,16.942725,1.9954775,16.48,0,0,0,0,0,0,1.5484712,1.5484712,0.101239348,0.18425561336,0,194,225,31,221.9,5.58,225,4,0.863828686719768,0.860141494656419,0.860000265955649,0.86000000060959,0.86000000000008,2,0.86,0.72,0,0.558659217877095,0.240223463687151,0.201117318435754,0,0.151279196405111,0.004904793174562,4.63976900862738,11.58,4,0.86,0.04,16.5,3.69431319733452,35.443792446,9.05359660614756,1.61,0.031248999984,0.038798462816791,1.294,0.050205210884927,0.7,1.294,0.050205210884927,0.81,0.18996,0.081,0.081,58424.0973743322,1019.9542,88.361588087348,0.75,0.25,1,111.9239314
"Valid","MMG",555,620,1020,,,,,,0.393650793650794,0.544117647058823,65,13,57,44,16.48,5.9856,13,13,73,60,68.71,7.3788,73,26.9815386,138.90547,111.9239314,35.448588346,14.56332556312,26.9815386,933.47,1768,834.53,1020.7542,150.128824,933.47,3,13,10,12.16,1.4448,13,3,6,3,3.24,0.4128,3,121,207,86,125.71,8.1696,121,1.1,1.91,0.81,1.6094,0.05094,1.61,2,0,2,0,2,1,1,0.86,0.2408,1,0,8,8,0.7,1.204,0,0,0,0,0,0,3,10,7,3.56,1.0192,3,0,0,0,0,0,5,5,4.3,1.204,5,0,9,9,0.7,1.204,0,0,0,0,0,0,2,9,7,5,0.4,5,10.245,36.8975,26.6525,16.941225,1.9956275,16.48,0,0,0,0,0,0,1.5484712,1.5484712,0.120300878,0.21894759796,0,194,225,31,221.28,6.5472,225,4,0.864522989862039,0.860214476883574,0.860000729933027,0.860000003184341,0.860000000001136,2,0.86,0.7,0,0.561797752808989,0.241573033707865,0.196629213483146,0,0.151279196405111,0.004822428665917,4.52209455240223,11.56,4,0.86,0.02,16.48,3.69552390873067,35.448588346,9.09392865318992,1.6094,0.032309915877328,0.038827415060291,1.294,0.050242675088017,0.7,1.294,0.050242675088017,0.81,0.187704,0.07963056,0.07963056,57967.0293302438,1020.7542,92.9782766893608,0.75,0.25,1,111.9239314
"Valid","MG",570,,1283,3650,0.2,,,,,0.444271239282931,,13,39,26,15.74,4.7128,13,12,73,61,68.32,8.04960000000001,73,26.9815386,88.90585,61.9243114,33.238742096,10.76239001312,26.9815386,933.47,1799,865.53,1049.7642,200.026024,933.47,3,13,10,12.14,1.4792,13,3,5,2,3.2,0.344,3,121,190,69,125.42,7.7728,121,1.22,1.91,0.69,1.61,0.0468,1.61,2,0,2,0,2,1,1,0.86,0.2408,1,0,8,8,0.68,1.1696,0,0,0,0,0,0,3,10,7,3.54,0.9936,3,0,0,0,0,0,5,5,4.3,1.204,5,0,9,9,0.72,1.2384,0,0,0,0,0,0,2,9,7,5.02,0.4776,5,10.245,32.365,22.12,16.9388,1.851144,16.48,0,0,0,0,0,0,1.5484712,1.5484712,0.066693106,0.12271531504,0,194,225,31,222.52,4.56319999999999,225,4,0.864407311398972,0.86019825968109,0.860000569789648,0.860000001977422,0.86000000000047,2,0.86,0.68,0,0.564971751412429,0.242937853107345,0.192090395480226,0,0.112214394155631,0.003911978748623,4.53601686852896,11.54,4,0.86,0.02,15.74,2.84466917584453,33.238742096,6.53526595508549,1.61,0.03001199760096,0.036248015398086,1.291,0.046796187878929,0.55,1.291,0.046796187878929,0.69,0.17424,0.063936,0.063936,74476.7911521417,1049.7642,117.838180310647,0.75,0,1,61.9243114
"Valid","MG",519,,1158,3490,0.51,,,,,0.448186528497409,,13,58,45,16.675,6.28425,13,15,73,58,68.96,6.9084,73,26.9815386,140.116,113.1344614,35.650888503,14.82458833413,26.9815386,933.47,1728,794.53,1015.82685,140.8302135,933.47,3,13,10,12.215,1.34235,13,3,6,3,3.245,0.41895,3,121,204,83,125.435,7.8565,121,1.12,1.91,0.79,1.614,0.05624,1.61,2,0,2,0,2,1,1,0.855,0.24795,1,0,8,8,0.81,1.3851,0,1,1,0.05,0.095,0,3,10,7,3.715,1.22265,3,0,0,0,0,0,5,5,4.275,1.23975,5,0,9,9,0.64,1.0944,0,13,13,0.65,1.235,0,2,22,20,5.565,1.6435,5,10.32,37.24,26.92,16.9328,2.03072,16.48,0,0,0,0,0,0,0.5953947,0.5953947,0.0565624965,0.102378118665,0,194,225,31,223.45,2.94500000000001,225,3,0.861713409434947,0.855447709618526,0.855003012832911,0.855000025822725,0.855000000024561,2,0.855,0.81,0.05,0.53835800807537,0.230148048452221,0.218034993270525,0.013458950201884,0.144462198341381,0.00498392388863,4.21829328849109,11.665,3,0.855,0.05,16.675,3.91150170570716,35.650888503,9.32825779969197,1.614,0.037583517663997,0.034323981584554,1.2895,0.044260774253282,0.6,1.2895,0.044260774253282,0.79,0.19627,0.082156,0.082156,52149.8471149839,1015.67685,97.6033301114453,0.333333333333333,0.333333333333333,1,113.1344614
"Valid","MG",516,,1230,7050,,,,,,0.419512195121951,,13,39,26,15.691,4.617756,13,12,73,61,68.797,7.21234799999999,73,26.9815386,88.90585,61.9243114,33.0254578688,10.3713654652608,26.9815386,933.47,1799,865.53,1049.91426,199.81835016,933.47,3,13,10,12.217,1.343628,13,3,5,2,3.193,0.331188,3,121,190,69,124.792,6.651216,121,1.22,1.91,0.69,1.61741,0.05325138,1.61,2,0,2,0,2,1,1,0.858,0.243672,1,0,8,8,0.779,1.336764,0,0,0,0,0,0,3,10,7,3.637,1.158066,3,0,0,0,0,0,5,5,4.29,1.21836,5,0,9,9,0.641,1.099956,0,0,0,0,0,0,2,9,7,4.931,0.533442,5,10.32,32.365,22.045,16.729575,1.59481335,16.48,0,0,0,0,0,0,0.5953947,0.5953947,0.0541809177,0.0985009083786,0,194,225,31,223.419,3.00073799999996,225,3,0.864318228432098,0.858401091715228,0.858002430284004,0.858000018825443,0.858000000015501,2,0.858,0.779,0,0.549903766840803,0.235908715974704,0.214187517184493,0,0.112214394155631,0.003890586184835,4.16798722434104,11.637,3,0.858,0.051,15.691,2.82820299008505,33.0254578688,6.36153412206598,1.61741,0.034060782584559,0.032340466969762,1.28715,0.041627032060129,0.55,1.28715,0.041627032060129,0.69,0.17476524,0.0635687676,0.0635687676,68839.2962059663,1049.91426,123.486626791328,0.666666666666667,0,1,61.9243114
"Valid","MG",477,,1200,5620,0.18,,,,,0.3975,,13,64,51,17.35,7.395,13,27,73,46,68.98,6.834,73,26.9815386,157.25,130.2684614,37.56626181,17.994029457,26.9815386,933.47,1811,877.53,1046.6195,192.35415,933.47,3,13,10,12.07,1.581,13,3,6,3,3.27,0.459,3,121,196,75,126.01,8.7582,121,1.2,1.91,0.71,1.61,0.0492,1.61,2,0,2,0,2,1,1,0.85,0.255,1,0,8,8,0.72,1.224,0,7,7,0.42,0.7896,0,3,10,7,3.99,1.683,3,0,0,0,0,0,5,5,4.25,1.275,5,0,9,9,0.78,1.326,0,7,7,0.42,0.7896,0,2,16,14,5.45,1.266,5,10.32,32.05,21.73,16.8721,1.821348,16.48,0,0,0,0,0,0,2.1106628,2.1106628,0.099043566,0.18025929012,0,194,229,35,223.26,3.51120000000001,225,4,0.854751425854324,0.850211711969789,0.850000605164306,0.850000002128974,0.850000000000522,2,0.85,0.72,0.42,0.50125313283208,0.213032581453634,0.180451127819549,0.105263157894737,0.118407193312251,0.004139414919787,4.83026305419508,11.57,4,0.85,0.03,17.35,4.68845054362313,37.56626181,11.5940056247406,1.61,0.031188459404081,0.037176227310374,1.2935,0.048087450025968,0.55,1.2935,0.048087450025968,0.71,0.182616,0.067752,0.067752,74612.6710177155,1046.5595,111.72090324837,0.5,0.25,1,130.2684614
"Valid","MG",570,,1173,3820,0.25,,,,,0.485933503836317,,13,64,51,18.09,8.653,13,27,73,46,68.36,7.888,73,26.9815386,157.25,130.2684614,39.56587781,21.393376657,26.9815386,933.47,1811,877.53,1042.9495,186.11515,933.47,3,13,10,11.95,1.785,13,3,6,3,3.31,0.527,3,121,196,75,127.37,11.166,121,1.2,1.91,0.71,1.5966,0.063456,1.61,2,0,2,0,2,1,1,0.85,0.255,1,0,8,8,0.6,1.02,0,7,7,0.56,1.0304,0,3,10,7,4.01,1.717,3,0,0,0,0,0,5,5,4.25,1.275,5,0,9,9,0.9,1.53,0,7,7,0.56,1.0304,0,2,16,14,5.71,1.6464,5,10.32,32.05,21.73,17.3026,2.359584,16.48,0,0,0,0,0,0,2.1106628,2.1106628,0.071982991,0.13388836326,0,194,229,35,222.6,4.57600000000001,225,4,0.855453096317969,0.850297473735911,0.850001376415844,0.850000008240025,0.850000000004678,2,0.85,0.6,0.56,0.498753117206983,0.211970074812968,0.149625935162095,0.139650872817955,0.118407193312251,0.00457488310967,4.72449762210254,11.45,4,0.85,0.02,18.09,5.69900075276359,39.56587781,14.2855499413792,1.5966,0.037466481126468,0.04576482101796,1.302,0.059585796965384,0.55,1.302,0.059585796965384,0.71,0.193192,0.07494576,0.07494576,65741.3371062956,1042.8695,109.259212039818,0.5,0.25,1,130.2684614
"Valid","MG",508,,1268,7200,,,,,,0.400630914826498,,13,62,49,17.765,8.33875,13,23,73,50,68.27,8.2775,73,26.9815386,150.36,123.3784614,38.737182275,20.57237643125,26.9815386,933.47,1728,794.53,1000.23125,116.8321875,933.47,3,13,10,12.03,1.6975,13,3,6,3,3.295,0.51625,3,121,198,77,127.665,11.95695,121,1.17,1.91,0.74,1.5846,0.070482,1.61,2,0,2,0,2,1,1,0.875,0.21875,1,0,8,8,0.32,0.6144,0,6,6,0.51,0.9333,0,3,10,7,3.705,1.23375,3,0,0,0,0,0,5,5,4.375,1.09375,5,0,2,2,0.08,0.1536,0,8,8,0.68,1.2444,0,2,8,6,5.135,0.48705,5,10.32,33.23,22.91,17.65735,2.6473505,16.48,0,0,0,0,0,0,0.5953947,0.5953947,0.023815788,0.04572631296,0,166,225,59,219.985,9.17744999999999,225,3,0.880028408632358,0.875295138533469,0.875001548815841,0.87500001025652,0.875000000006552,2,0.875,0.32,0.51,0.539811066126856,0.236167341430499,0.086369770580297,0.137651821862348,0.127942572485281,0.004727736090569,3.7841517553332,11.195,3,0.875,0.04,17.765,5.62927244421959,38.737182275,14.0165568200631,1.5846,0.043649684557852,0.051205065379433,1.305,0.066822610320161,0.6,1.305,0.066822610320161,0.74,0.182964,0.07764336,0.07764336,48748.8800121205,1000.23125,71.5449435451378,0.333333333333333,0.333333333333333,1,123.3784614
"Valid","MG",484,,1185,5160,,,,,,0.408438818565401,,13,39,26,15.6,4.4616,13,12,73,61,68.524,7.680816,73,26.9815386,88.90585,61.9243114,33.0472792138,10.4088108932808,26.9815386,933.47,1799,865.53,1053.55426,206.06459016,933.47,3,13,10,12.126,1.499784,13,3,5,2,3.193,0.331188,3,121,190,69,124.974,6.81938400000001,121,1.22,1.88,0.66,1.61468,0.04828824,1.61,2,0,2,0,2,1,1,0.858,0.243672,1,0,7,7,0.688,1.180608,0,0,0,0,0,0,3,9,6,3.546,0.992628,3,0,0,0,0,0,5,5,4.29,1.21836,5,0,9,9,0.732,1.256112,0,0,0,0,0,0,3,9,6,5.022,0.405756,5,10.245,32.365,22.12,16.72275,1.5955095,16.48,0,0,0,0,0,0,1.5484712,1.5484712,0.1409108792,0.2561759783856,0,194,225,31,220.598,7.55383199999995,225,3,0.864318228432098,0.858401091715228,0.858002430284004,0.858000018825443,0.858000000015501,2,0.858,0.688,0,0.564015792442188,0.241962774957699,0.194021432600113,0,0.103179904976213,0.00352160135576,4.16798722434104,11.546,3,0.858,0.051,15.6,2.73438676123185,33.0472792138,6.38360100563419,1.61468,0.031689525832843,0.032340466969762,1.28715,0.041627032060129,0.55,1.28715,0.041627032060129,0.66,0.16483896,0.0574763904,0.0574763904,76400.0777570346,1053.55426,127.624038285912,0.666666666666667,0,1,61.9243114
"Valid","MG",500,506,1205,3320,1,,,,0.296774193548387,0.4149377593361,6,13,57,44,15.93,5.0396,13,12,73,61,68.36,7.9808,73,26.9815386,138.90547,111.9239314,33.736340346,11.61825900312,26.9815386,933.47,1799,865.53,1043.3042,188.914824,933.47,3,13,10,12.15,1.462,13,3,6,3,3.21,0.3612,3,121,207,86,125.57,8.0802,121,1.1,1.91,0.81,1.6091,0.049092,1.61,2,0,2,0,2,1,1,0.86,0.2408,1,0,8,8,0.69,1.1868,0,0,0,0,0,0,3,10,7,3.55,1.012,3,0,0,0,0,0,5,5,4.3,1.204,5,0,9,9,0.71,1.2212,0,0,0,0,0,0,2,9,7,5.01,0.4788,5,10.245,36.8975,26.6525,16.984875,1.936265,16.48,0,0,0,0,0,0,1.5484712,1.5484712,0.057162341,0.10517870744,0,194,225,31,222.83,4.03619999999999,225,5,0.864407311398972,0.860211774058956,0.860000728836155,0.860000003183896,0.860000000001136,2,0.86,0.69,0,0.563380281690141,0.242253521126761,0.194366197183099,0,0.151279196405111,0.004206790414646,4.63735747883511,11.55,5,0.86,0.01,15.93,2.92826557538759,33.736340346,6.7510520614512,1.6091,0.029257529492423,0.03494114712655,1.2925,0.045161432661066,0.7,1.2925,0.045161432661066,0.81,0.180036,0.06893676,0.06893676,70182.7955723464,1043.3042,112.702321091554,0.8,0.2,1,111.9239314
"Valid","MMG",446,470,841,,,,,,0.365190365190365,0.530321046373365,24,13,57,44,33.25,17.775,13,12,73,61,44.1,28.19,73,26.9815386,138.90547,111.9239314,77.10412494,45.621286554,26.9815386,933.47,1799,865.53,1230.038,263.181,933.47,3,13,10,8.05,4.545,13,3,6,3,4.4,1.24,3,121,207,86,158.45,40.295,121,1.1,1.91,0.81,1.4375,0.27975,1.61,2,0,2,0,2,1,1,0.4,0.48,1,0,8,8,1.65,1.905,0,0,0,0,0,0,3,10,7,4.05,1.785,3,0,0,0,0,0,5,5,2,2.4,5,0,9,9,4.35,4.185,0,0,0,0,0,0,2,9,7,6.35,2.385,5,10.32,36.8975,26.5775,24.290625,10.4396875,16.48,0,0,0,0,0,0,0.5953947,0.5953947,0.089309205,0.1518256485,0,194,225,31,211.05,15.345,225,4,0.561248608016091,0.480950085803852,0.435013802515566,0.419430537862536,0.409453745979214,2,0.4,1.65,0,0.493827160493827,0.098765432098766,0.407407407407407,0,0.151279196405111,0.021392352851466,10.3829391460146,12.05,4,0.4,0.1,33.25,11.6472502119599,77.10412494,29.6455787864412,1.4375,0.155598341090129,0.120605865047387,1.565,0.188748178799161,0.7,1.565,0.188748178799161,0.81,0.6483,0.359955,0.359955,35480.5731306692,1230.038,151.844906907212,0.75,0.25,1,111.9239314
